,report_month,portal_id,product,calendar_days_remaining,day of month,mrr_net_pm_bom,cancel_classified,geography,segment,sub_segment,partner_managed,employee_size,employee_size_value,marketing_health_check,sales_health_check,count_calls_by_owner_l90,count_emails_by_owner_l90_measure,count_of_integrations,renewal_month,subscription_cancel,cancel_dollars,primary_colors,age,edition 
27782,2022-03,8809539,MarketingHub,31,1,2268.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,0,1.0,6.0,4.0,1.0,1.0,-2268.0,3.0,15.0,Enterprise
27783,2022-03,8809951,MarketingHub,31,1,38.096,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,1,0.0,0.0,9.0,1.0,1.0,-38.096,0.0,12.0,Starter
27784,2022-03,8809951,SalesHub,31,1,19.304,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,1,0.0,0.0,9.0,1.0,1.0,-19.304,0.0,12.0,Starter
27785,2022-03,8809951,ServiceHub,31,1,19.304,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,1,0.0,0.0,9.0,1.0,1.0,-19.304,0.0,12.0,Starter
27786,2022-03,8810985,MarketingHub,31,1,746.176,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,1,0.0,2.0,14.0,1.0,1.0,-746.176,3.0,12.0,Professional
27787,2022-03,8810985,SalesHub,31,1,64.512,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,1,0.0,2.0,14.0,1.0,1.0,-64.512,2.0,12.0,Starter
27788,2022-03,8812058,MarketingHub,31,1,40.0,prior_cancel,LATAM,LATAM CST,LATAM CST,Yes,1 to 25,1.0,0,0,0.0,1.0,2.0,0.0,1.0,-40.0,0.0,16.0,Starter
27789,2022-03,8812058,SalesHub,31,1,30.0,prior_cancel,LATAM,LATAM CST,LATAM CST,Yes,1 to 25,1.0,0,0,0.0,1.0,2.0,0.0,1.0,-30.0,0.0,16.0,Starter
27790,2022-03,8812058,ServiceHub,31,1,20.0,prior_cancel,LATAM,LATAM CST,LATAM CST,Yes,1 to 25,1.0,0,0,0.0,1.0,2.0,0.0,1.0,-20.0,0.0,16.0,Starter
27791,2022-03,8819928,MarketingHub,24,8,99.9,early_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,5.0,4,0,0.0,0.0,4.0,1.0,1.0,-99.9,1.0,16.0,Starter
27792,2022-03,8820272,MarketingHub,31,1,67.2,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,1.0,3,0,0.0,1.0,1.0,1.0,1.0,-67.2,0.0,16.0,Starter
27793,2022-03,8831284,MarketingHub,16,16,100.0,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,0,0,0.0,0.0,1.0,1.0,1.0,-100.0,0.0,2.0,Starter
27794,2022-03,8848745,MarketingHub,30,2,320.0,early_cancel,APAC,JAPAC CST,APAC CST,No,201 or Above,1000.0,4,0,0.0,0.0,3.0,1.0,1.0,-320.0,1.0,16.0,Starter
27795,2022-03,8849288,MarketingHub,31,1,22.4,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,5.0,1.0,1.0,-22.4,0.0,12.0,Starter
27796,2022-03,8849288,SalesHub,31,1,22.4,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,5.0,1.0,1.0,-22.4,0.0,12.0,Starter
27797,2022-03,8849288,ServiceHub,31,1,22.4,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,5.0,1.0,1.0,-22.4,0.0,12.0,Starter
27798,2022-03,8862600,MarketingHub,29,3,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,4,0,0.0,0.0,5.0,1.0,1.0,-50.0,0.0,8.0,Starter
27799,2022-03,8863532,MarketingHub,14,18,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,7.0,0.0,1.0,-50.0,0.0,16.0,Starter
27800,2022-03,8863532,SalesHub,14,18,37.5,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,7.0,0.0,1.0,-37.5,0.0,16.0,Starter
27801,2022-03,8863532,ServiceHub,14,18,25.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,3,0.0,0.0,7.0,0.0,1.0,-25.0,0.0,16.0,Starter
27802,2022-03,8868950,MarketingHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,4,0,0.0,0.0,5.0,1.0,1.0,-50.0,0.0,15.0,Starter
27803,2022-03,8870139,MarketingHub,1,31,1095.24,late_cancel,APAC,ANZ MM/CORP,ADAMSON,No,1 to 25,25.0,2,0,0.0,7.0,5.0,0.0,1.0,-1095.24,0.0,15.0,Professional
27804,2022-03,8870246,MarketingHub,31,1,456.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,4,0,1.0,3.0,4.0,1.0,1.0,-456.0,1.0,12.0,Professional
27805,2022-03,8870246,OperationsHub,31,1,25.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,4,0,1.0,3.0,4.0,1.0,1.0,-25.0,0.0,9.0,Starter
27806,2022-03,8879197,MarketingHub,9,23,20.44,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,1,0.0,0.0,13.0,1.0,1.0,-20.44,1.0,12.0,Starter
27807,2022-03,8879197,SalesHub,9,23,20.44,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,1,0.0,0.0,13.0,1.0,1.0,-20.44,3.0,16.0,Starter
27808,2022-03,8879197,ServiceHub,9,23,20.44,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,3,1,0.0,0.0,13.0,1.0,1.0,-20.44,0.0,12.0,Starter
27809,2022-03,8880771,MarketingHub,31,1,1042.5,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,4,0.0,4.0,11.0,0.0,1.0,-1042.5,1.0,16.0,Professional
27810,2022-03,8880771,SalesHub,31,1,375.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,4,0.0,4.0,11.0,0.0,1.0,-375.0,3.0,16.0,Professional
27811,2022-03,8897320,MarketingHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,2,1,0.0,0.0,4.0,1.0,1.0,-16.67,0.0,12.0,Starter
27812,2022-03,8897320,SalesHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,2,1,0.0,0.0,4.0,1.0,1.0,-16.67,0.0,12.0,Starter
27813,2022-03,8897320,ServiceHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,2,1,0.0,0.0,4.0,1.0,1.0,-16.67,1.0,12.0,Starter
27814,2022-03,8900321,MarketingHub,24,8,485.33,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,0,0.0,3.0,8.0,1.0,1.0,-485.33,1.0,15.0,Starter
27815,2022-03,8900588,MarketingHub,16,16,50.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,0,0.0,0.0,10.0,1.0,1.0,-50.0,1.0,1.0,Starter
27816,2022-03,8901981,MarketingHub,31,1,808.68,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,4,2,2.0,3.0,16.0,1.0,0.0,0.0,2.0,12.0,Professional
27817,2022-03,8901981,SalesHub,31,1,1593.856,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,4,2,2.0,3.0,16.0,1.0,0.0,0.0,4.0,12.0,Enterprise
27818,2022-03,8902053,MarketingHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,7.0,1.0,1.0,-16.67,0.0,15.0,Starter
27819,2022-03,8902053,SalesHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,7.0,1.0,1.0,-16.67,0.0,15.0,Starter
27820,2022-03,8902053,ServiceHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,7.0,1.0,1.0,-16.67,0.0,15.0,Starter
27821,2022-03,8919965,MarketingHub,31,1,547.2,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,1,0.0,2.0,16.0,1.0,1.0,-547.2,1.0,12.0,Professional
27822,2022-03,8919965,SalesHub,31,1,384.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,4,1,0.0,2.0,16.0,1.0,1.0,-384.0,2.0,12.0,Professional
27823,2022-03,8934570,MarketingHub,31,1,790.32,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,4,2,0.0,2.0,13.0,1.0,1.0,-790.32,2.0,15.0,Professional
27824,2022-03,8934761,MarketingHub,31,1,1314.17,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,2,1,1.0,6.0,5.0,1.0,1.0,-1314.17,2.0,12.0,Professional
27825,2022-03,8934761,SalesHub,31,1,574.0,prior_cancel,EMEA,UKI SMB,BOADUM,Yes,1 to 25,10.0,2,1,1.0,6.0,5.0,1.0,1.0,-574.0,3.0,12.0,Professional
27826,2022-03,8937529,MarketingHub,29,3,150.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,2,0.0,2.0,8.0,1.0,1.0,-150.0,0.0,15.0,Starter
27827,2022-03,8940311,MarketingHub,31,1,114.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,3,1,1.0,4.0,7.0,1.0,1.0,-114.0,0.0,12.0,Professional
27828,2022-03,8940311,ServiceHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,3,1,1.0,4.0,7.0,1.0,1.0,-40.0,0.0,12.0,Professional
27829,2022-03,8943039,MarketingHub,23,9,122.66,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,4,0,0.0,0.0,7.0,1.0,1.0,-122.66,2.0,11.0,Starter
27830,2022-03,8943861,MarketingHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,1,0.0,0.0,2.0,1.0,1.0,-40.0,0.0,15.0,Starter
27831,2022-03,8943861,SalesHub,31,1,400.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,1,0.0,0.0,2.0,1.0,1.0,-400.0,0.0,15.0,Professional
27832,2022-03,8944110,MarketingHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,1,1,0.0,0.0,1.0,1.0,1.0,-16.67,0.0,12.0,Starter
27833,2022-03,8944110,SalesHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,1,1,0.0,0.0,1.0,1.0,1.0,-16.67,0.0,12.0,Starter
27834,2022-03,8944110,ServiceHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,1,1,0.0,0.0,1.0,1.0,1.0,-16.67,0.0,12.0,Starter
27835,2022-03,8944602,MarketingHub,31,1,768.37,prior_cancel,EMEA,EMEA CST,EMEA CST,No,26 to 200,50.0,3,0,0.0,1.0,4.0,1.0,1.0,-768.37,1.0,12.0,Professional
27836,2022-03,8945074,MarketingHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,8.0,1.0,1.0,-50.0,0.0,15.0,Starter
27837,2022-03,8945074,SalesHub,31,1,400.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,8.0,1.0,1.0,-400.0,0.0,12.0,Professional
27838,2022-03,8946628,MarketingHub,29,3,570.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,4,1,1.0,3.0,9.0,1.0,1.0,-570.0,1.0,15.0,Professional
27839,2022-03,8946628,SalesHub,29,3,250.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,25.0,4,1,1.0,3.0,9.0,1.0,1.0,-250.0,1.0,15.0,Professional
27840,2022-03,8946677,MarketingHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,2.0,1.0,1.0,-16.67,0.0,12.0,Starter
27841,2022-03,8946677,SalesHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,2.0,1.0,1.0,-16.67,0.0,12.0,Starter
27842,2022-03,8946677,ServiceHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,2.0,1.0,1.0,-16.67,0.0,12.0,Starter
27843,2022-03,8951300,MarketingHub,31,1,64.94,prior_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,10.0,3,2,0.0,0.0,7.0,1.0,1.0,-64.94,0.0,12.0,Starter
27844,2022-03,8951300,ServiceHub,31,1,16.65,prior_cancel,LATAM,LATAM CST,LATAM CST,No,1 to 25,10.0,3,2,0.0,0.0,7.0,1.0,1.0,-16.65,1.0,12.0,Starter
27845,2022-03,8952799,MarketingHub,20,12,13.336,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,1,0.0,0.0,4.0,1.0,1.0,-13.336,1.0,12.0,Starter
27846,2022-03,8952799,SalesHub,20,12,13.336,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,1,0.0,0.0,4.0,1.0,1.0,-13.336,1.0,12.0,Starter
27847,2022-03,8952799,ServiceHub,20,12,13.336,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,1,0.0,0.0,4.0,1.0,1.0,-13.336,1.0,12.0,Starter
27848,2022-03,8953699,MarketingHub,26,6,380.0,early_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,0,0.0,4.0,5.0,1.0,1.0,-380.0,0.0,15.0,Starter
27849,2022-03,8953850,MarketingHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,5.0,1.0,1.0,-16.67,0.0,12.0,Starter
27850,2022-03,8953850,SalesHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,5.0,1.0,1.0,-16.67,0.0,12.0,Starter
27851,2022-03,8953850,ServiceHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,5.0,1.0,1.0,-16.67,0.0,12.0,Starter
27852,2022-03,8954483,MarketingHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,0,0,0.0,5.0,8.0,1.0,1.0,-50.0,0.0,5.0,Starter
27853,2022-03,8957501,MarketingHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,4.0,1.0,1.0,-16.67,0.0,12.0,Starter
27854,2022-03,8957501,SalesHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,4.0,1.0,1.0,-16.67,0.0,15.0,Starter
27855,2022-03,8957501,ServiceHub,31,1,16.67,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,0.0,4.0,1.0,1.0,-16.67,0.0,12.0,Starter
27856,2022-03,8968349,MarketingHub,31,1,189.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,2,1.0,2.0,9.0,1.0,1.0,-189.0,2.0,15.0,Professional
27857,2022-03,8968349,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,2,1.0,2.0,9.0,1.0,0.0,0.0,3.0,15.0,Professional
27858,2022-03,8968349,ServiceHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,2,1.0,2.0,9.0,1.0,1.0,-40.0,1.0,15.0,Professional
27859,2022-03,8970693,MarketingHub,1,31,800.0,late_cancel,APAC,JAPAC CST,APAC CST,No,26 to 200,50.0,4,0,1.0,0.0,9.0,0.0,1.0,-800.0,4.0,15.0,Professional
27860,2022-03,8971495,MarketingHub,31,1,614.696,prior_cancel,EMEA,ITALY/MEA,O'GRADY,Yes,26 to 200,200.0,4,1,0.0,0.0,9.0,1.0,0.0,0.0,2.0,12.0,Professional
27861,2022-03,8971495,SalesHub,31,1,343.464,prior_cancel,EMEA,ITALY/MEA,O'GRADY,Yes,26 to 200,200.0,4,1,0.0,0.0,9.0,1.0,0.0,0.0,2.0,12.0,Professional
27862,2022-03,8972267,MarketingHub,10,22,109.77,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,4,1,0.0,0.0,13.0,1.0,1.0,-109.77,1.0,12.0,Professional
27863,2022-03,8972267,SalesHub,10,22,61.33,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,4,1,0.0,0.0,13.0,1.0,1.0,-61.33,2.0,12.0,Professional
27864,2022-03,8972267,ServiceHub,10,22,49.07,late_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,4,1,0.0,0.0,13.0,1.0,1.0,-49.07,2.0,12.0,Professional
27865,2022-03,8972973,MarketingHub,31,1,16.352,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,6.0,1.0,1.0,-16.352,0.0,12.0,Starter
27866,2022-03,8972973,SalesHub,31,1,16.352,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,6.0,1.0,1.0,-16.352,1.0,12.0,Starter
27867,2022-03,8972973,ServiceHub,31,1,16.352,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,6.0,1.0,1.0,-16.352,0.0,12.0,Starter
27868,2022-03,8987518,MarketingHub,17,15,20.44,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,3,1,0.0,0.0,5.0,1.0,1.0,-20.44,0.0,12.0,Starter
27869,2022-03,8987518,SalesHub,17,15,20.44,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,3,1,0.0,0.0,5.0,1.0,1.0,-20.44,1.0,12.0,Starter
27870,2022-03,8987518,ServiceHub,17,15,20.44,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,3,1,0.0,0.0,5.0,1.0,1.0,-20.44,0.0,12.0,Starter
27871,2022-03,8992232,MarketingHub,31,1,833.72,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,4,2,0.0,2.0,9.0,1.0,1.0,-833.72,3.0,13.0,Professional
27872,2022-03,8994229,MarketingHub,31,1,22.4,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,1,0.0,0.0,3.0,1.0,1.0,-22.4,0.0,13.0,Starter
27873,2022-03,8994229,SalesHub,31,1,22.4,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,1,0.0,0.0,3.0,1.0,1.0,-22.4,1.0,12.0,Starter
27874,2022-03,8994229,ServiceHub,31,1,22.4,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,2,1,0.0,0.0,3.0,1.0,1.0,-22.4,0.0,12.0,Starter
27875,2022-03,8995452,MarketingHub,29,3,44.16,early_cancel,EMEA,EMEA CST,EMEA CST,No,201 or Above,500.0,2,0,0.0,0.0,2.0,0.0,1.0,-44.16,0.0,13.0,Starter
27876,2022-03,9009680,MarketingHub,31,1,1081.37,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,4.0,1.0,1.0,-1081.37,1.0,14.0,Professional
27877,2022-03,9009680,ServiceHub,28,4,67.2,early_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,10.0,2,1,0.0,0.0,4.0,0.0,1.0,-67.2,0.0,14.0,Starter
27878,2022-03,9019158,MarketingHub,22,10,1024.72,early_cancel,NAM,NAM CST,CST,No,201 or Above,10000.0,3,0,1.0,0.0,6.0,0.0,1.0,-1024.72,0.0,13.0,Professional
27879,2022-03,9026888,MarketingHub,31,1,45.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,200.0,0,0,0.0,0.0,3.0,1.0,1.0,-45.0,0.0,12.0,Starter
27880,2022-03,9027309,MarketingHub,31,1,766.09,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,2,1,0.0,9.0,6.0,1.0,1.0,-766.09,0.0,12.0,Professional
27881,2022-03,9027309,SalesHub,31,1,275.57,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,2,1,0.0,9.0,6.0,1.0,1.0,-275.57,1.0,12.0,Professional
27882,2022-03,9031218,MarketingHub,31,1,13.336,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,2,1,0.0,2.0,2.0,1.0,1.0,-13.336,0.0,12.0,Starter
27883,2022-03,9031218,SalesHub,31,1,13.336,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,2,1,0.0,2.0,2.0,1.0,1.0,-13.336,0.0,12.0,Starter
27884,2022-03,9031218,ServiceHub,31,1,13.336,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,2,1,0.0,2.0,2.0,1.0,1.0,-13.336,0.0,12.0,Starter
27885,2022-03,9033433,MarketingHub,31,1,20.49,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,2,1,0.0,0.0,4.0,1.0,1.0,-20.49,0.0,12.0,Starter
27886,2022-03,9033433,SalesHub,31,1,30.73,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,2,1,0.0,0.0,4.0,1.0,1.0,-30.73,0.0,12.0,Starter
27887,2022-03,9033433,ServiceHub,31,1,20.49,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,5.0,2,1,0.0,0.0,4.0,1.0,1.0,-20.49,0.0,12.0,Starter
27888,2022-03,9034154,MarketingHub,29,3,16.67,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,1.0,0.0,1.0,1.0,-16.67,1.0,12.0,Starter
27889,2022-03,9034154,SalesHub,29,3,16.67,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,1.0,0.0,1.0,1.0,-16.67,1.0,12.0,Starter
27890,2022-03,9034154,ServiceHub,29,3,16.67,early_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,1.0,0.0,1.0,1.0,-16.67,0.0,12.0,Starter
27891,2022-03,9045831,MarketingHub,31,1,121.85,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,1,0.0,1.0,7.0,1.0,1.0,-121.85,1.0,12.0,Professional
27892,2022-03,9045831,SalesHub,31,1,68.57,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,10.0,3,1,0.0,1.0,7.0,1.0,1.0,-68.57,3.0,12.0,Professional
27893,2022-03,9053944,MarketingHub,29,3,16.67,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,1,0.0,0.0,8.0,1.0,1.0,-16.67,0.0,12.0,Starter
27894,2022-03,9053944,SalesHub,29,3,16.67,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,1,0.0,0.0,8.0,1.0,1.0,-16.67,0.0,15.0,Starter
27895,2022-03,9053944,ServiceHub,29,3,16.67,early_cancel,NAM,NAM CST,CST,No,1 to 25,1.0,3,1,0.0,0.0,8.0,1.0,1.0,-16.67,0.0,12.0,Starter
27896,2022-03,9056228,MarketingHub,31,1,89.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,1,0.0,3.0,3.0,1.0,1.0,-89.0,0.0,11.0,Professional
27897,2022-03,9056228,SalesHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,26 to 200,50.0,3,1,0.0,3.0,3.0,1.0,1.0,-50.0,2.0,12.0,Professional
27898,2022-03,9059910,MarketingHub,31,1,50.0,prior_cancel,EMEA,EMEA CST,EMEA CST,No,1 to 25,25.0,3,0,0.0,0.0,3.0,1.0,1.0,-50.0,1.0,9.0,Starter
27899,2022-03,9061696,MarketingHub,31,1,50.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,0,0.0,0.0,1.0,1.0,1.0,-50.0,0.0,12.0,Starter
27900,2022-03,9066386,MarketingHub,31,1,450.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,0,4,0.0,0.0,6.0,1.0,1.0,-450.0,0.0,3.0,Professional
27901,2022-03,9068214,MarketingHub,31,1,445.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,14.0,1.0,1.0,-445.0,1.0,12.0,Professional
27902,2022-03,9068214,SalesHub,31,1,250.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,14.0,1.0,1.0,-250.0,2.0,14.0,Professional
27903,2022-03,9068214,ServiceHub,31,1,200.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,14.0,1.0,1.0,-200.0,0.0,12.0,Professional
27904,2022-03,9085297,MarketingHub,31,1,45.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,3,0,0.0,0.0,7.0,1.0,1.0,-45.0,0.0,12.0,Starter
27905,2022-03,9090918,MarketingHub,31,1,40.0,prior_cancel,APAC,JAPAC CST,APAC CST,No,1 to 25,5.0,0,0,0.0,0.0,3.0,1.0,1.0,-40.0,0.0,2.0,Starter
27906,2022-03,9091164,MarketingHub,31,1,16.7,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,10.0,1.0,1.0,-16.7,0.0,12.0,Starter
27907,2022-03,9091164,SalesHub,31,1,16.7,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,10.0,1.0,1.0,-16.7,2.0,12.0,Starter
27908,2022-03,9091164,ServiceHub,31,1,16.7,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,3,1,0.0,0.0,10.0,1.0,1.0,-16.7,0.0,12.0,Starter
27909,2022-03,9095126,MarketingHub,31,1,71.2,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,3.0,4.0,1.0,1.0,-71.2,1.0,12.0,Professional
27910,2022-03,9095126,SalesHub,31,1,40.0,prior_cancel,NAM,NAM CST,CST,No,1 to 25,10.0,2,1,0.0,3.0,4.0,1.0,1.0,-40.0,3.0,12.0,Professional
27911,2022-03,9097181,MarketingHub,31,1,498.4,prior_cancel,NAM,SMB,RUSSELL,No,1 to 25,25.0,3,1,2.0,5.0,10.0,1.0,1.0,-498.4,1.0,12.0,Professional
27912,2022-03,9097181,SalesHub,31,1,448.0,prior_cancel,NAM,SMB,RUSSELL,No,1 to 25,25.0,3,1,2.0,5.0,10.0,1.0,1.0,-448.0,2.0,12.0,Professional
27913,2022-03,9097181,ServiceHub,31,1,224.0,prior_cancel,NAM,SMB,RUSSELL,No,1 to 25,25.0,3,1,2.0,5.0,10.0,1.0,1.0,-224.0,0.0,12.0,Professional
27914,2022-03,9098171,MarketingHub,9,23,50.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,3,0.0,3.0,2.0,0.0,1.0,-50.0,0.0,14.0,Starter
27915,2022-03,9098171,SalesHub,9,23,50.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,3,0.0,3.0,2.0,0.0,1.0,-50.0,1.0,14.0,Starter
27916,2022-03,9098171,ServiceHub,9,23,50.0,late_cancel,NAM,NAM CST,CST,No,1 to 25,5.0,3,3,0.0,3.0,2.0,0.0,1.0,-50.0,0.0,14.0,Starter
